LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
GRC,PASSCAR,TOT,PC_CHG,M,2015-01,-27.56968833,
GRC,PASSCAR,TOT,PC_CHG,M,2015-02,11.28683962,
GRC,PASSCAR,TOT,PC_CHG,M,2015-03,1.065755405,
GRC,PASSCAR,TOT,PC_CHG,M,2015-04,4.095727811,
GRC,PASSCAR,TOT,PC_CHG,M,2015-05,4.428656204,
GRC,PASSCAR,TOT,PC_CHG,M,2015-06,-6.709865058,
GRC,PASSCAR,TOT,PC_CHG,M,2015-07,-34.27775221,
GRC,PASSCAR,TOT,PC_CHG,M,2015-08,56.24859525,
GRC,PASSCAR,TOT,PC_CHG,M,2015-09,-5.199139963,
GRC,PASSCAR,TOT,PC_CHG,M,2015-10,-11.62804936,
GRC,PASSCAR,TOT,PC_CHG,M,2015-11,16.26910373,
GRC,PASSCAR,TOT,PC_CHG,M,2015-12,30.16935159,
GRC,PASSCAR,TOT,PC_CHG,M,2016-01,-29.25620802,
GRC,PASSCAR,TOT,PC_CHG,M,2016-02,-30.74583742,
GRC,PASSCAR,TOT,PC_CHG,M,2016-03,42.17275091,
GRC,PASSCAR,TOT,PC_CHG,M,2016-04,41.23193391,
GRC,PASSCAR,TOT,PC_CHG,M,2016-05,14.97486898,
GRC,PASSCAR,TOT,PC_CHG,M,2016-06,-33.76238458,
GRC,PASSCAR,TOT,PC_CHG,M,2016-07,-4.772585075,
GRC,PASSCAR,TOT,PC_CHG,M,2016-08,-2.833145896,
GRC,PASSCAR,TOT,PC_CHG,M,2016-09,-2.781326228,
GRC,PASSCAR,TOT,PC_CHG,M,2016-10,6.452090984,
GRC,PASSCAR,TOT,PC_CHG,M,2016-11,5.055296362,
GRC,PASSCAR,TOT,PC_CHG,M,2016-12,-2.982952434,
GRC,PASSCAR,TOT,PC_CHG,M,2017-01,7.056324835,
GRC,PASSCAR,TOT,PC_CHG,M,2017-02,4.261303013,
GRC,PASSCAR,TOT,PC_CHG,M,2017-03,26.42461727,
GRC,PASSCAR,TOT,PC_CHG,M,2017-04,-16.0418218,
GRC,PASSCAR,TOT,PC_CHG,M,2017-05,-3.257262538,
GRC,PASSCAR,TOT,PC_CHG,M,2017-06,1.812305546,
GRC,PASSCAR,TOT,PC_CHG,M,2017-07,1.555486904,
GRC,PASSCAR,TOT,PC_CHG,M,2017-08,-1.510820392,
GRC,PASSCAR,TOT,PC_CHG,M,2017-09,6.815357005,
GRC,PASSCAR,TOT,PC_CHG,M,2017-10,-2.62513699,
GRC,PASSCAR,TOT,PC_CHG,M,2017-11,-4.870751272,
GRC,PASSCAR,TOT,PC_CHG,M,2017-12,2.999834265,
GRC,PASSCAR,TOT,PC_CHG,M,2018-01,19.95993373,
GRC,PASSCAR,TOT,PC_CHG,M,2018-02,3.136844859,
GRC,PASSCAR,TOT,PC_CHG,M,2018-03,16.15822195,
GRC,PASSCAR,TOT,PC_CHG,M,2018-04,-18.25910718,
GRC,PASSCAR,TOT,PC_CHG,M,2018-05,-5.068731271,
GRC,PASSCAR,TOT,PC_CHG,M,2018-06,13.00906332,
GRC,PASSCAR,TOT,PC_CHG,M,2018-07,-16.99113598,
GRC,PASSCAR,TOT,PC_CHG,M,2018-08,41.03262567,
GRC,PASSCAR,TOT,PC_CHG,M,2018-09,-38.62886621,
GRC,PASSCAR,TOT,PC_CHG,M,2018-10,23.79998143,
GRC,PASSCAR,TOT,PC_CHG,M,2018-11,-8.446113807,
GRC,PASSCAR,TOT,PC_CHG,M,2018-12,-3.537286707,
HUN,PASSCAR,TOT,PC_CHG,M,2003-02,5.704049536,
HUN,PASSCAR,TOT,PC_CHG,M,2003-03,3.136502407,
HUN,PASSCAR,TOT,PC_CHG,M,2003-04,-9.018212602,
HUN,PASSCAR,TOT,PC_CHG,M,2003-05,2.774124357,
HUN,PASSCAR,TOT,PC_CHG,M,2003-06,0.067275538,
HUN,PASSCAR,TOT,PC_CHG,M,2003-07,-1.194325869,
HUN,PASSCAR,TOT,PC_CHG,M,2003-08,15.11413655,
HUN,PASSCAR,TOT,PC_CHG,M,2003-09,-15.31614233,
HUN,PASSCAR,TOT,PC_CHG,M,2003-10,6.335474733,
HUN,PASSCAR,TOT,PC_CHG,M,2003-11,2.607031374,
HUN,PASSCAR,TOT,PC_CHG,M,2003-12,-7.169854551,
HUN,PASSCAR,TOT,PC_CHG,M,2004-01,4.761242258,
HUN,PASSCAR,TOT,PC_CHG,M,2004-02,-18.0436996,
HUN,PASSCAR,TOT,PC_CHG,M,2004-03,26.56173495,
HUN,PASSCAR,TOT,PC_CHG,M,2004-04,11.0325499,
HUN,PASSCAR,TOT,PC_CHG,M,2004-05,-8.903522264,
HUN,PASSCAR,TOT,PC_CHG,M,2004-06,-10.24148779,
HUN,PASSCAR,TOT,PC_CHG,M,2004-07,4.507462302,
HUN,PASSCAR,TOT,PC_CHG,M,2004-08,-3.379171757,
HUN,PASSCAR,TOT,PC_CHG,M,2004-09,-2.303542179,
HUN,PASSCAR,TOT,PC_CHG,M,2004-10,2.606520329,
HUN,PASSCAR,TOT,PC_CHG,M,2004-11,-6.099664432,
HUN,PASSCAR,TOT,PC_CHG,M,2004-12,17.09678049,
HUN,PASSCAR,TOT,PC_CHG,M,2005-01,-14.28152356,
HUN,PASSCAR,TOT,PC_CHG,M,2005-02,1.130745208,
HUN,PASSCAR,TOT,PC_CHG,M,2005-03,-3.528475014,
HUN,PASSCAR,TOT,PC_CHG,M,2005-04,4.968396895,
HUN,PASSCAR,TOT,PC_CHG,M,2005-05,0.50738344,
HUN,PASSCAR,TOT,PC_CHG,M,2005-06,3.449134884,
HUN,PASSCAR,TOT,PC_CHG,M,2005-07,1.616149901,
HUN,PASSCAR,TOT,PC_CHG,M,2005-08,0.995959745,
HUN,PASSCAR,TOT,PC_CHG,M,2005-09,-1.009979398,
HUN,PASSCAR,TOT,PC_CHG,M,2005-10,-3.456359516,
HUN,PASSCAR,TOT,PC_CHG,M,2005-11,9.581302912,
HUN,PASSCAR,TOT,PC_CHG,M,2005-12,-2.114387333,
HUN,PASSCAR,TOT,PC_CHG,M,2006-01,-3.910783807,
HUN,PASSCAR,TOT,PC_CHG,M,2006-02,-2.37671126,
HUN,PASSCAR,TOT,PC_CHG,M,2006-03,-3.62592614,
HUN,PASSCAR,TOT,PC_CHG,M,2006-04,9.077196056,
HUN,PASSCAR,TOT,PC_CHG,M,2006-05,-5.881456698,
HUN,PASSCAR,TOT,PC_CHG,M,2006-06,-3.858958021,
HUN,PASSCAR,TOT,PC_CHG,M,2006-07,-7.86969478,
HUN,PASSCAR,TOT,PC_CHG,M,2006-08,3.181139354,
HUN,PASSCAR,TOT,PC_CHG,M,2006-09,5.464344166,
HUN,PASSCAR,TOT,PC_CHG,M,2006-10,-2.685028051,
HUN,PASSCAR,TOT,PC_CHG,M,2006-11,-4.690037356,
HUN,PASSCAR,TOT,PC_CHG,M,2006-12,2.359092968,
HUN,PASSCAR,TOT,PC_CHG,M,2007-01,13.82105911,
HUN,PASSCAR,TOT,PC_CHG,M,2007-02,-18.87260018,
HUN,PASSCAR,TOT,PC_CHG,M,2007-03,4.011838844,
HUN,PASSCAR,TOT,PC_CHG,M,2007-04,-7.559334868,
HUN,PASSCAR,TOT,PC_CHG,M,2007-05,0.447879675,
HUN,PASSCAR,TOT,PC_CHG,M,2007-06,8.965644679,
HUN,PASSCAR,TOT,PC_CHG,M,2007-07,-0.365499729,
HUN,PASSCAR,TOT,PC_CHG,M,2007-08,15.80957817,
HUN,PASSCAR,TOT,PC_CHG,M,2007-09,-13.22444248,
HUN,PASSCAR,TOT,PC_CHG,M,2007-10,0.032722452,
HUN,PASSCAR,TOT,PC_CHG,M,2007-11,-8.684272318,
HUN,PASSCAR,TOT,PC_CHG,M,2007-12,-2.09912145,
HUN,PASSCAR,TOT,PC_CHG,M,2008-01,22.8410596,
HUN,PASSCAR,TOT,PC_CHG,M,2008-02,-11.67041216,
HUN,PASSCAR,TOT,PC_CHG,M,2008-03,-7.534784262,
HUN,PASSCAR,TOT,PC_CHG,M,2008-04,8.068292849,
HUN,PASSCAR,TOT,PC_CHG,M,2008-05,-6.863042041,
HUN,PASSCAR,TOT,PC_CHG,M,2008-06,-0.746369632,
HUN,PASSCAR,TOT,PC_CHG,M,2008-07,-5.41468072,
HUN,PASSCAR,TOT,PC_CHG,M,2008-08,9.716032207,
HUN,PASSCAR,TOT,PC_CHG,M,2008-09,-3.119543955,
HUN,PASSCAR,TOT,PC_CHG,M,2008-10,-6.434434288,
HUN,PASSCAR,TOT,PC_CHG,M,2008-11,-15.80039468,
HUN,PASSCAR,TOT,PC_CHG,M,2008-12,-12.51508805,
HUN,PASSCAR,TOT,PC_CHG,M,2009-01,-12.65906317,
HUN,PASSCAR,TOT,PC_CHG,M,2009-02,1.265525263,
HUN,PASSCAR,TOT,PC_CHG,M,2009-03,4.175929812,
HUN,PASSCAR,TOT,PC_CHG,M,2009-04,-21.74952406,
HUN,PASSCAR,TOT,PC_CHG,M,2009-05,-28.55104815,
HUN,PASSCAR,TOT,PC_CHG,M,2009-06,8.440621085,
HUN,PASSCAR,TOT,PC_CHG,M,2009-07,-36.91852906,
HUN,PASSCAR,TOT,PC_CHG,M,2009-08,-7.54482586,
HUN,PASSCAR,TOT,PC_CHG,M,2009-09,8.867647835,
HUN,PASSCAR,TOT,PC_CHG,M,2009-10,4.730394306,
HUN,PASSCAR,TOT,PC_CHG,M,2009-11,2.408525125,
HUN,PASSCAR,TOT,PC_CHG,M,2009-12,18.53456033,
HUN,PASSCAR,TOT,PC_CHG,M,2010-01,-9.515309814,
HUN,PASSCAR,TOT,PC_CHG,M,2010-02,-8.632839741,
HUN,PASSCAR,TOT,PC_CHG,M,2010-03,10.60922817,
HUN,PASSCAR,TOT,PC_CHG,M,2010-04,-3.995491625,
HUN,PASSCAR,TOT,PC_CHG,M,2010-05,-2.708524612,
HUN,PASSCAR,TOT,PC_CHG,M,2010-06,4.382556972,
HUN,PASSCAR,TOT,PC_CHG,M,2010-07,8.122789133,
HUN,PASSCAR,TOT,PC_CHG,M,2010-08,-10.43139025,
HUN,PASSCAR,TOT,PC_CHG,M,2010-09,3.30661689,
HUN,PASSCAR,TOT,PC_CHG,M,2010-10,4.613910457,
HUN,PASSCAR,TOT,PC_CHG,M,2010-11,-12.85365897,
HUN,PASSCAR,TOT,PC_CHG,M,2010-12,11.86421907,
HUN,PASSCAR,TOT,PC_CHG,M,2011-01,20.81249597,
HUN,PASSCAR,TOT,PC_CHG,M,2011-02,-11.78612112,
HUN,PASSCAR,TOT,PC_CHG,M,2011-03,-4.712403531,
HUN,PASSCAR,TOT,PC_CHG,M,2011-04,-0.438114305,
HUN,PASSCAR,TOT,PC_CHG,M,2011-05,-0.458781922,
HUN,PASSCAR,TOT,PC_CHG,M,2011-06,-4.203820009,
HUN,PASSCAR,TOT,PC_CHG,M,2011-07,-1.928018346,
HUN,PASSCAR,TOT,PC_CHG,M,2011-08,10.55324816,
HUN,PASSCAR,TOT,PC_CHG,M,2011-09,-6.512090321,
HUN,PASSCAR,TOT,PC_CHG,M,2011-10,1.527317349,
HUN,PASSCAR,TOT,PC_CHG,M,2011-11,16.37455792,
HUN,PASSCAR,TOT,PC_CHG,M,2011-12,-24.51210544,
HUN,PASSCAR,TOT,PC_CHG,M,2012-01,90.17446925,
HUN,PASSCAR,TOT,PC_CHG,M,2012-02,-26.30207442,
HUN,PASSCAR,TOT,PC_CHG,M,2012-03,-7.440411863,
HUN,PASSCAR,TOT,PC_CHG,M,2012-04,3.079905328,
HUN,PASSCAR,TOT,PC_CHG,M,2012-05,-1.206428471,
HUN,PASSCAR,TOT,PC_CHG,M,2012-06,2.273412269,
HUN,PASSCAR,TOT,PC_CHG,M,2012-07,-5.587549261,
HUN,PASSCAR,TOT,PC_CHG,M,2012-08,-3.285162031,
HUN,PASSCAR,TOT,PC_CHG,M,2012-09,-0.986164557,
HUN,PASSCAR,TOT,PC_CHG,M,2012-10,-0.795816914,
HUN,PASSCAR,TOT,PC_CHG,M,2012-11,12.10561213,
HUN,PASSCAR,TOT,PC_CHG,M,2012-12,19.19233269,
HUN,PASSCAR,TOT,PC_CHG,M,2013-01,-16.89540239,
HUN,PASSCAR,TOT,PC_CHG,M,2013-02,-1.800586296,
HUN,PASSCAR,TOT,PC_CHG,M,2013-03,9.670578674,
HUN,PASSCAR,TOT,PC_CHG,M,2013-04,-5.373330729,
HUN,PASSCAR,TOT,PC_CHG,M,2013-05,4.683373626,
HUN,PASSCAR,TOT,PC_CHG,M,2013-06,-2.20160198,
HUN,PASSCAR,TOT,PC_CHG,M,2013-07,0.191641551,
HUN,PASSCAR,TOT,PC_CHG,M,2013-08,7.180255844,
HUN,PASSCAR,TOT,PC_CHG,M,2013-09,3.442760836,
HUN,PASSCAR,TOT,PC_CHG,M,2013-10,-1.607861622,
HUN,PASSCAR,TOT,PC_CHG,M,2013-11,-3.189926254,
HUN,PASSCAR,TOT,PC_CHG,M,2013-12,4.880029169,
HUN,PASSCAR,TOT,PC_CHG,M,2014-01,3.440879933,
HUN,PASSCAR,TOT,PC_CHG,M,2014-02,5.388252035,
HUN,PASSCAR,TOT,PC_CHG,M,2014-03,5.187982816,
HUN,PASSCAR,TOT,PC_CHG,M,2014-04,-9.227588503,
HUN,PASSCAR,TOT,PC_CHG,M,2014-05,4.894863252,
HUN,PASSCAR,TOT,PC_CHG,M,2014-06,-0.127351812,
HUN,PASSCAR,TOT,PC_CHG,M,2014-07,2.196009574,
HUN,PASSCAR,TOT,PC_CHG,M,2014-08,3.44408237,
HUN,PASSCAR,TOT,PC_CHG,M,2014-09,-2.728655436,
HUN,PASSCAR,TOT,PC_CHG,M,2014-10,4.5762984,
HUN,PASSCAR,TOT,PC_CHG,M,2014-11,-0.335113133,
HUN,PASSCAR,TOT,PC_CHG,M,2014-12,-0.365295607,
HUN,PASSCAR,TOT,PC_CHG,M,2015-01,3.436949055,
HUN,PASSCAR,TOT,PC_CHG,M,2015-02,7.875935797,
HUN,PASSCAR,TOT,PC_CHG,M,2015-03,-12.52979233,
HUN,PASSCAR,TOT,PC_CHG,M,2015-04,11.26158041,
HUN,PASSCAR,TOT,PC_CHG,M,2015-05,-8.363175672,
HUN,PASSCAR,TOT,PC_CHG,M,2015-06,6.423487874,
HUN,PASSCAR,TOT,PC_CHG,M,2015-07,4.60863757,
HUN,PASSCAR,TOT,PC_CHG,M,2015-08,-6.222641468,
HUN,PASSCAR,TOT,PC_CHG,M,2015-09,5.512840678,
HUN,PASSCAR,TOT,PC_CHG,M,2015-10,26.89400206,
HUN,PASSCAR,TOT,PC_CHG,M,2015-11,-23.36097102,
HUN,PASSCAR,TOT,PC_CHG,M,2015-12,9.364674932,
HUN,PASSCAR,TOT,PC_CHG,M,2016-01,6.004696852,
HUN,PASSCAR,TOT,PC_CHG,M,2016-02,-3.307200095,
HUN,PASSCAR,TOT,PC_CHG,M,2016-03,-5.302191244,
HUN,PASSCAR,TOT,PC_CHG,M,2016-04,18.78003752,
HUN,PASSCAR,TOT,PC_CHG,M,2016-05,3.274107346,
HUN,PASSCAR,TOT,PC_CHG,M,2016-06,0.823961475,
HUN,PASSCAR,TOT,PC_CHG,M,2016-07,-0.496719523,
HUN,PASSCAR,TOT,PC_CHG,M,2016-08,-1.004826341,
HUN,PASSCAR,TOT,PC_CHG,M,2016-09,3.985346014,
HUN,PASSCAR,TOT,PC_CHG,M,2016-10,-3.020719299,
HUN,PASSCAR,TOT,PC_CHG,M,2016-11,4.252153563,
HUN,PASSCAR,TOT,PC_CHG,M,2016-12,14.39067113,
HUN,PASSCAR,TOT,PC_CHG,M,2017-01,-16.49828811,
HUN,PASSCAR,TOT,PC_CHG,M,2017-02,9.801409185,
HUN,PASSCAR,TOT,PC_CHG,M,2017-03,-0.677726003,
HUN,PASSCAR,TOT,PC_CHG,M,2017-04,-0.518382302,
HUN,PASSCAR,TOT,PC_CHG,M,2017-05,14.38915374,
HUN,PASSCAR,TOT,PC_CHG,M,2017-06,-8.759077994,
HUN,PASSCAR,TOT,PC_CHG,M,2017-07,4.23170792,
HUN,PASSCAR,TOT,PC_CHG,M,2017-08,4.173386134,
HUN,PASSCAR,TOT,PC_CHG,M,2017-09,1.971777358,
HUN,PASSCAR,TOT,PC_CHG,M,2017-10,-0.007568182,
HUN,PASSCAR,TOT,PC_CHG,M,2017-11,8.529438676,
HUN,PASSCAR,TOT,PC_CHG,M,2017-12,1.1346954,
HUN,PASSCAR,TOT,PC_CHG,M,2018-01,-2.292707682,
HUN,PASSCAR,TOT,PC_CHG,M,2018-02,2.215410995,
HUN,PASSCAR,TOT,PC_CHG,M,2018-03,6.06424057,
HUN,PASSCAR,TOT,PC_CHG,M,2018-04,-0.140552083,
HUN,PASSCAR,TOT,PC_CHG,M,2018-05,-0.106300472,
HUN,PASSCAR,TOT,PC_CHG,M,2018-06,5.765573625,
HUN,PASSCAR,TOT,PC_CHG,M,2018-07,-3.599689751,
HUN,PASSCAR,TOT,PC_CHG,M,2018-08,19.44137788,
HUN,PASSCAR,TOT,PC_CHG,M,2018-09,-32.02426849,
HUN,PASSCAR,TOT,PC_CHG,M,2018-10,5.397273091,
HUN,PASSCAR,TOT,PC_CHG,M,2018-11,-1.916588419,
HUN,PASSCAR,TOT,PC_CHG,M,2018-12,-1.528395805,
HUN,PASSCAR,TOT,PC_CHG,M,2019-01,20.64507793,
HUN,PASSCAR,TOT,PC_CHG,M,2019-02,4.957434501,
HUN,PASSCAR,TOT,PC_CHG,M,2019-03,2.226948871,
HUN,PASSCAR,TOT,PC_CHG,M,2019-04,-8.527421919,
HUN,PASSCAR,TOT,PC_CHG,M,2019-05,10.36066312,
HUN,PASSCAR,TOT,PC_CHG,M,2019-06,-4.455521607,
HUN,PASSCAR,TOT,PC_CHG,M,2019-07,19.28043561,
HUN,PASSCAR,TOT,PC_CHG,M,2019-08,21.00838364,
HUN,PASSCAR,TOT,PC_CHG,M,2019-09,-42.96481624,
HUN,PASSCAR,TOT,PC_CHG,M,2019-10,14.66206571,
HUN,PASSCAR,TOT,PC_CHG,M,2019-11,11.47995289,
HUN,PASSCAR,TOT,PC_CHG,M,2019-12,22.00692271,
IRL,PASSCAR,TOT,PC_CHG,M,1957-02,59.48587979,
IRL,PASSCAR,TOT,PC_CHG,M,1957-03,47.21936375,
IRL,PASSCAR,TOT,PC_CHG,M,1957-04,31.8557762,
IRL,PASSCAR,TOT,PC_CHG,M,1957-05,13.7599562,
IRL,PASSCAR,TOT,PC_CHG,M,1957-06,12.81054692,
IRL,PASSCAR,TOT,PC_CHG,M,1957-07,2.675500514,
IRL,PASSCAR,TOT,PC_CHG,M,1957-08,26.90964608,
IRL,PASSCAR,TOT,PC_CHG,M,1957-09,-8.184829619,
IRL,PASSCAR,TOT,PC_CHG,M,1957-10,-2.310918694,
IRL,PASSCAR,TOT,PC_CHG,M,1957-11,3.623896682,
IRL,PASSCAR,TOT,PC_CHG,M,1957-12,7.674922031,
IRL,PASSCAR,TOT,PC_CHG,M,1958-01,-10.39825827,
IRL,PASSCAR,TOT,PC_CHG,M,1958-02,5.221299646,
IRL,PASSCAR,TOT,PC_CHG,M,1958-03,-0.146457986,
IRL,PASSCAR,TOT,PC_CHG,M,1958-04,-5.365761946,
IRL,PASSCAR,TOT,PC_CHG,M,1958-05,3.289689687,
IRL,PASSCAR,TOT,PC_CHG,M,1958-06,-0.459823803,
IRL,PASSCAR,TOT,PC_CHG,M,1958-07,9.735249465,
IRL,PASSCAR,TOT,PC_CHG,M,1958-08,-13.70905819,
IRL,PASSCAR,TOT,PC_CHG,M,1958-09,12.52863835,
IRL,PASSCAR,TOT,PC_CHG,M,1958-10,1.316501096,
IRL,PASSCAR,TOT,PC_CHG,M,1958-11,-0.433609801,
IRL,PASSCAR,TOT,PC_CHG,M,1958-12,-5.678899574,
IRL,PASSCAR,TOT,PC_CHG,M,1959-01,15.0451131,
IRL,PASSCAR,TOT,PC_CHG,M,1959-02,-2.085294873,
IRL,PASSCAR,TOT,PC_CHG,M,1959-03,-21.35282343,
IRL,PASSCAR,TOT,PC_CHG,M,1959-04,32.24791022,
IRL,PASSCAR,TOT,PC_CHG,M,1959-05,3.562784283,
IRL,PASSCAR,TOT,PC_CHG,M,1959-06,-0.021125376,
IRL,PASSCAR,TOT,PC_CHG,M,1959-07,17.56964313,
IRL,PASSCAR,TOT,PC_CHG,M,1959-08,-11.42830322,
IRL,PASSCAR,TOT,PC_CHG,M,1959-09,-16.76969336,
IRL,PASSCAR,TOT,PC_CHG,M,1959-10,25.68922812,
IRL,PASSCAR,TOT,PC_CHG,M,1959-11,5.171207083,
IRL,PASSCAR,TOT,PC_CHG,M,1959-12,6.426902077,
IRL,PASSCAR,TOT,PC_CHG,M,1960-01,1.77945845,
IRL,PASSCAR,TOT,PC_CHG,M,1960-02,-13.74048163,
IRL,PASSCAR,TOT,PC_CHG,M,1960-03,27.40675156,
IRL,PASSCAR,TOT,PC_CHG,M,1960-04,-21.70358346,
IRL,PASSCAR,TOT,PC_CHG,M,1960-05,12.54761875,
IRL,PASSCAR,TOT,PC_CHG,M,1960-06,6.669440678,
IRL,PASSCAR,TOT,PC_CHG,M,1960-07,-5.813248782,
IRL,PASSCAR,TOT,PC_CHG,M,1960-08,26.92380642,
IRL,PASSCAR,TOT,PC_CHG,M,1960-09,-22.70155371,
IRL,PASSCAR,TOT,PC_CHG,M,1960-10,1.73554557,
IRL,PASSCAR,TOT,PC_CHG,M,1960-11,-0.743542349,
IRL,PASSCAR,TOT,PC_CHG,M,1960-12,1.537742877,
IRL,PASSCAR,TOT,PC_CHG,M,1961-01,-4.161258513,
IRL,PASSCAR,TOT,PC_CHG,M,1961-02,6.473006166,
IRL,PASSCAR,TOT,PC_CHG,M,1961-03,-14.59939108,
IRL,PASSCAR,TOT,PC_CHG,M,1961-04,17.09203323,
IRL,PASSCAR,TOT,PC_CHG,M,1961-05,4.039700681,
IRL,PASSCAR,TOT,PC_CHG,M,1961-06,-0.594227671,
IRL,PASSCAR,TOT,PC_CHG,M,1961-07,-0.59601916,
IRL,PASSCAR,TOT,PC_CHG,M,1961-08,-6.041501444,
IRL,PASSCAR,TOT,PC_CHG,M,1961-09,10.00115121,
IRL,PASSCAR,TOT,PC_CHG,M,1961-10,3.383424592,
IRL,PASSCAR,TOT,PC_CHG,M,1961-11,-2.173710594,
IRL,PASSCAR,TOT,PC_CHG,M,1961-12,4.735711523,
IRL,PASSCAR,TOT,PC_CHG,M,1962-01,-1.931895451,
IRL,PASSCAR,TOT,PC_CHG,M,1962-02,-0.046946778,
IRL,PASSCAR,TOT,PC_CHG,M,1962-03,3.076272349,
IRL,PASSCAR,TOT,PC_CHG,M,1962-04,2.132662196,
IRL,PASSCAR,TOT,PC_CHG,M,1962-05,-4.885517734,
IRL,PASSCAR,TOT,PC_CHG,M,1962-06,-3.431947007,
IRL,PASSCAR,TOT,PC_CHG,M,1962-07,3.070755172,
IRL,PASSCAR,TOT,PC_CHG,M,1962-08,0.717380292,
IRL,PASSCAR,TOT,PC_CHG,M,1962-09,-0.144885488,
IRL,PASSCAR,TOT,PC_CHG,M,1962-10,2.842094861,
IRL,PASSCAR,TOT,PC_CHG,M,1962-11,3.945469201,
IRL,PASSCAR,TOT,PC_CHG,M,1962-12,1.758777089,
IRL,PASSCAR,TOT,PC_CHG,M,1963-01,-14.02594803,
IRL,PASSCAR,TOT,PC_CHG,M,1963-02,42.88471449,
IRL,PASSCAR,TOT,PC_CHG,M,1963-03,-9.946020251,
IRL,PASSCAR,TOT,PC_CHG,M,1963-04,-4.296885583,
IRL,PASSCAR,TOT,PC_CHG,M,1963-05,-3.206173801,
IRL,PASSCAR,TOT,PC_CHG,M,1963-06,0.910843422,
IRL,PASSCAR,TOT,PC_CHG,M,1963-07,6.078303692,
IRL,PASSCAR,TOT,PC_CHG,M,1963-08,2.430809273,
IRL,PASSCAR,TOT,PC_CHG,M,1963-09,4.104299986,
IRL,PASSCAR,TOT,PC_CHG,M,1963-10,13.98708354,
IRL,PASSCAR,TOT,PC_CHG,M,1963-11,-11.747838,
IRL,PASSCAR,TOT,PC_CHG,M,1963-12,-26.10064714,
IRL,PASSCAR,TOT,PC_CHG,M,1964-01,22.25579847,
IRL,PASSCAR,TOT,PC_CHG,M,1964-02,-0.414851441,
IRL,PASSCAR,TOT,PC_CHG,M,1964-03,5.615629132,
IRL,PASSCAR,TOT,PC_CHG,M,1964-04,5.529701945,
IRL,PASSCAR,TOT,PC_CHG,M,1964-05,6.015649423,
IRL,PASSCAR,TOT,PC_CHG,M,1964-06,2.237056659,
IRL,PASSCAR,TOT,PC_CHG,M,1964-07,-5.511300775,
IRL,PASSCAR,TOT,PC_CHG,M,1964-08,1.665487053,
IRL,PASSCAR,TOT,PC_CHG,M,1964-09,-1.033431488,
IRL,PASSCAR,TOT,PC_CHG,M,1964-10,7.625090065,
IRL,PASSCAR,TOT,PC_CHG,M,1964-11,5.072023822,
IRL,PASSCAR,TOT,PC_CHG,M,1964-12,0.625723394,
IRL,PASSCAR,TOT,PC_CHG,M,1965-01,6.377296471,
IRL,PASSCAR,TOT,PC_CHG,M,1965-02,-3.116750662,
IRL,PASSCAR,TOT,PC_CHG,M,1965-03,-6.553935654,
IRL,PASSCAR,TOT,PC_CHG,M,1965-04,0.063480673,
IRL,PASSCAR,TOT,PC_CHG,M,1965-05,-0.891226047,
IRL,PASSCAR,TOT,PC_CHG,M,1965-06,-2.870159522,
IRL,PASSCAR,TOT,PC_CHG,M,1965-07,5.931066977,
IRL,PASSCAR,TOT,PC_CHG,M,1965-08,-16.11298884,
IRL,PASSCAR,TOT,PC_CHG,M,1965-09,3.765145416,
IRL,PASSCAR,TOT,PC_CHG,M,1965-10,-8.901693666,
IRL,PASSCAR,TOT,PC_CHG,M,1965-11,-10.7391889,
IRL,PASSCAR,TOT,PC_CHG,M,1965-12,-7.851256264,
IRL,PASSCAR,TOT,PC_CHG,M,1966-01,39.40935578,
IRL,PASSCAR,TOT,PC_CHG,M,1966-02,-18.55981086,
IRL,PASSCAR,TOT,PC_CHG,M,1966-03,81.89854933,
IRL,PASSCAR,TOT,PC_CHG,M,1966-04,-60.78972391,
IRL,PASSCAR,TOT,PC_CHG,M,1966-05,43.84899477,
IRL,PASSCAR,TOT,PC_CHG,M,1966-06,5.189293531,
IRL,PASSCAR,TOT,PC_CHG,M,1966-07,5.201477002,
IRL,PASSCAR,TOT,PC_CHG,M,1966-08,12.67381951,
IRL,PASSCAR,TOT,PC_CHG,M,1966-09,37.42738941,
IRL,PASSCAR,TOT,PC_CHG,M,1966-10,-33.04943387,
IRL,PASSCAR,TOT,PC_CHG,M,1966-11,-31.80844584,
IRL,PASSCAR,TOT,PC_CHG,M,1966-12,17.83976502,
IRL,PASSCAR,TOT,PC_CHG,M,1967-01,14.94261794,
IRL,PASSCAR,TOT,PC_CHG,M,1967-02,3.653950339,
IRL,PASSCAR,TOT,PC_CHG,M,1967-03,4.666406096,
IRL,PASSCAR,TOT,PC_CHG,M,1967-04,5.517258581,
IRL,PASSCAR,TOT,PC_CHG,M,1967-05,-5.241106293,
IRL,PASSCAR,TOT,PC_CHG,M,1967-06,2.041682826,
IRL,PASSCAR,TOT,PC_CHG,M,1967-07,-6.525370132,
IRL,PASSCAR,TOT,PC_CHG,M,1967-08,8.042378682,
IRL,PASSCAR,TOT,PC_CHG,M,1967-09,-5.63043974,
IRL,PASSCAR,TOT,PC_CHG,M,1967-10,6.353804219,
IRL,PASSCAR,TOT,PC_CHG,M,1967-11,-1.463087476,
IRL,PASSCAR,TOT,PC_CHG,M,1967-12,2.903363415,
